#Runcat,eta,V,flux,fluxrat,freq,dpts,RA,Dec,ttype,maxRmsSigma,minRmsSigma,detectionThreshold 
5274,35029.9474632,0.406639948127,24.8111701831,1.50922824929,149,10,135.009015636412,52.1443857588537,2,0,0,0
5287,202160.753063,0.398998470187,49.736582777,1.49977743537,149,10,135.009060897164,52.1443811654339,2,0,0,0
5306,364260.14562,0.644425387614,49.7318702682,1.80692116454,149,10,135.009120115448,52.1444206823578,2,0,0,0
5329,5276.86236088,0.242459900117,12.8829346248,1.30366591905,149,10,135.008987716245,52.1444058935591,2,0,0,0
5350,20457.528314,0.220057411932,24.8620502767,1.27570706759,149,10,135.00907872426,52.1443966560027,2,0,0,0
5367,687.230950101,0.247798893927,6.1535980389,1.37687704768,149,10,135.009408445826,52.1444034386319,2,0,0,0
5389,19733.3752662,0.703474785284,12.892851741,2.07769120519,149,10,135.009087816599,52.144332496828,2,0,0,0
5404,471682.866296,0.792171557475,49.7298022812,2.21236308111,149,10,135.00936817423,52.1443847760733,2,0,0,0
5437,3592.07978063,0.552450600734,6.21639823563,1.78870800454,149,8,135.009096044931,52.1442928231206,1,19.3431920322,51.6706801649,8.0
5445,82155.7147405,0.694312104044,24.8489734201,2.06215687288,149,10,135.009034308371,52.1444183865506,2,0,0,0
5473,2754.11570502,0.540112808627,6.1825860099,1.77174752974,149,8,135.009029025243,52.1442714104603,1,26.696664372,49.2086830438,8.0
5492,25429.2563504,0.54692717051,24.811926819,1.7813355163,149,8,135.008961289209,52.1444275186341,1,69.6855728419,199.476994877,8.0
5512,66726.4472356,0.541673061735,24.8416150811,1.77380270628,149,8,135.009083848023,52.1443978271858,1,77.9364125751,257.463484772,8.0
5523,1397.27653983,0.623396224969,6.16553477351,1.95822156991,149,10,135.007606276977,52.1445729861197,2,0,0,0
5554,22.5309968343,0.353461893251,0.759388879329,1.4809951733,149,6,135.009924272249,52.1447531229141,0,7.87391372732,24.7636138841,8.0
5563,5228.74439461,0.695761176393,6.25881958269,2.06478716907,149,10,135.009399026008,52.144258059722,2,0,0,0
5580,413242.749206,0.6931791201,49.7604229041,2.06072177827,149,10,135.009028923885,52.1443736218395,2,0,0,0
5608,310.319472634,0.560351447486,1.55055773155,1.79785215799,149,8,135.009639930262,52.1444203754367,0,4.17201865003,15.0084825003,8.0
5614,266724.460667,0.605648689679,49.70709239,1.92694115942,149,10,135.00906619174,52.1443851962588,2,0,0,0
5631,17.6630522663,0.26328013579,0.73367768728,1.40280670888,149,10,135.009372057901,52.1450588560935,2,0,0,0
5664,23.9406621069,0.363685993224,0.761218439477,1.51277676945,149,7,135.009801382515,52.1443658897375,0,7.88117114982,22.1475622285,8.0
5686,6300.46804444,0.533312090508,12.8785315624,1.76347110517,149,8,135.009297103785,52.1444877523258,1,41.0088946648,131.268128578,8.0
5719,1571.67792082,0.549315585674,3.17417253708,1.78583731079,149,8,135.009646177552,52.144590357407,1,11.8939187948,42.1010871894,8.0
5738,3.02005792738,0.213698177778,0.350988269961,1.28388601886,149,5,135.00666280075,52.1444754636044,0,6.10471466975,15.1463643782,8.0
5748,17267.961212,0.754670564197,12.8502275849,2.15608941645,149,10,135.009277091103,52.144686993505,2,0,0,0
5790,3162.8498002,0.458419905788,6.24041588774,1.7015536927,149,10,135.009032986458,52.1443784204642,2,0,0,0
5827,2.70531720667,0.243401173844,0.207375666004,1.31685819207,149,5,135.007971441741,52.1428445701993,0,5.51340062346,11.4135868901,8.0
5844,2.25862946931,0.222893011564,0.305459087115,1.26682883457,149,4,135.009069285398,52.1450020849214,0,4.90305194442,11.7744966474,8.0
5866,140025.022237,0.542350585283,49.7437542501,1.77483414617,149,8,135.009051181799,52.144392080006,1,220.823077438,469.692799423,8.0
5878,338.418586112,0.249350001602,3.16729243462,1.38118413726,149,10,135.009141079149,52.1444962237328,2,0,0,0
5904,13724.8043368,0.537501334785,12.9244927685,1.76802871729,149,8,135.008932890958,52.1444027973123,1,46.955153549,133.260349807,8.0
5910,407.482899082,0.617404437858,1.56563754782,1.94174846132,149,10,135.009892464697,52.1440666349295,2,0,0,0
5929,33508.9804817,0.610668545926,12.9167517054,1.93450463986,149,10,135.009106818133,52.1443320004851,2,0,0,0
5946,440967.348665,0.771295723842,49.7394463894,2.18026491917,149,10,135.009089368256,52.1444197352808,2,0,0,0
5963,83061.4633707,0.786327923544,24.8392248619,2.20318321609,149,10,135.009135310624,52.1444282559088,2,0,0,0
5986,19578.9109833,0.545140280179,12.9203955884,1.77859623931,149,8,135.009104005671,52.1443834126782,1,36.4976750355,155.734582844,8.0
6005,0.60690454026,0.119086987437,0.372773770325,1.15882263897,149,5,135.009606640269,52.1443551364173,0,6.3543217542,20.4194442368,8.0
6017,292049.280037,0.745158219175,49.7112942193,2.14029790178,149,10,135.009004733083,52.1443907894372,2,0,0,0
6053,581.79528816,0.53031546019,3.12840105586,1.75907061909,149,8,135.009090471813,52.1440341030107,1,12.8174128128,41.67406616,8.0
6067,98840.1043495,0.772260071693,24.8419450035,2.1822017661,149,10,135.008971161225,52.1443635468415,2,0,0,0
6081,101.313974687,0.475859052801,1.54084533001,1.73185914903,149,10,135.009561005391,52.1441300041172,2,0,0,0
6103,7938.92769203,0.470275180323,12.8152666857,1.71997959801,149,10,135.009078561464,52.1442727375657,2,0,0,0
6116,716.677131944,0.464205449865,3.1684221638,1.70762808317,149,10,135.008858922618,52.1442175728053,2,0,0,0
6143,1.07704991517,0.486011312413,1.59587391438,1.69487066005,149,8,135.00997923131,52.1440440237052,0,11.286810068,23.8532874207,8.0
6156,922.981010281,0.623209596906,3.13941361572,1.95418406461,149,10,135.009454577932,52.1443885638558,2,0,0,0
6177,2609.77616326,0.647678715381,6.23039353809,1.94627451213,149,9,135.0087142756,52.1445936669956,0,5.15051883732,14.6880740964,8.0
6189,68480.6148151,0.748363433357,24.8086736468,2.145555164,149,10,135.008825850415,52.1445618539135,2,0,0,0
6207,39.0774017173,0.277932805546,1.4787508318,1.42438427519,149,10,135.009389668709,52.1440175306748,2,0,0,0
6225,63355.5192705,0.248075372678,49.7214003068,1.37973256553,149,10,135.009057166982,52.1443811135205,2,0,0,0
6240,44913.8034075,0.606198235716,24.795076088,1.92737445252,149,10,135.00906952092,52.1444074505428,2,0,0,0
6263,1716.77185167,0.696928574419,3.17167410815,2.06793518999,149,10,135.008946698202,52.1444659599626,2,0,0,0
6295,60401.6052092,0.545004063225,49.7051539929,1.77911141474,149,8,135.00905606359,52.1444083374154,1,168.966869564,535.664824,8.0
6314,53.6975658965,0.482650673125,0.738752664146,1.75203677773,149,10,135.009737441627,52.1439273706261,2,0,0,0
